text,Golden,RL_Types,golden_parsed,predicted_parsed,error_type
这么说吧，广州前段时间村里分分红，你家有吗？没就不算,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
我住德政中，无村无分红,6,"[认同逻辑6：Social Embeddedness]

**理由:**

文本“我住德政中，无村无分红”明确提到了“无分红”这一信息。在“本地人”身份界定的语境下，“分红”通常指社区居民（尤其是老居民）通过社区资源或集体经济获得的收益。作者提到自己“无分红”，暗示了自己缺乏与当地社区的连接以及由此可能导致的身份认同感缺失。虽然文本简短，但“无分红”作为一种社会根基的缺失，直接关联到作者的“本地人”身份认同，并表明了自己可能被排除在“真正本地人”的圈子之外。因此，该文本符合认同逻辑6：Social Embeddedness 的特征。",{6},set(),missed
只有广州农村人才算广州人吗我们公司主管是土生土长的广州人，但是一直住在靠近市区，家里也没有分红,3,"[认同逻辑3, 认同逻辑6]

**解释：**

*   **认同逻辑3 (Family Rootedness):** 文本中提出了“广州农村人才算广州人吗”的问题，暗示了对“土生土长”的质疑，并以是否“农村人”作为判断标准，体现了对家族历史根基的考察。
*   **认同逻辑6 (Social Embeddedness):** “家里也没有分红” 表明缺乏与当地社区的经济联系，被作者用来暗示主管并非“真正的”广州人，侧面体现了社会根基和资源对“本地人”身份的重要性。虽然主管“土生土长”，但缺乏社会嵌入性，因而被质疑本地人身份。

该文本的核心论点是质疑一个“土生土长”但缺乏农村根基和社区资源的人是否能被视为“真正的”广州人，两种逻辑均有体现。",{3},set(),missed
有祠堂有族谱没分红，阴公,36,"[认同逻辑3：Family Rootedness, 认同逻辑6：Social Embeddedness]","{3, 6}",set(),missed
严格来说不算正宗本土本地人 但也是新本地人 我爷奶那代已经在佛山 就清明会翻乡下拜山 而且乡下已经无亲戚 大家都出晒来 我对乡下无归属感 我只会认为我是佛山人佛山本地独生女,3,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]",{3},set(),missed
你心里认为广州是你老家那你就算本地人，文化上认同，当别人问你老家哪里的，你首先想到广州，那你就是本地人。爷爷哪里人，每年还回爷爷老家，在家里说爷爷老家的家乡话，那还不算本地人，本地人是打心底里认同本地文化饮食的，而且不会有自己是哪里人的疑惑，你还有疑惑，可能还不属于本地人,4,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]",{4},set(),missed
判断是否广州本地人，就一个标准，有分红有祠堂有地,36,[认同逻辑6：Social Embeddedness],"{3, 6}",set(),missed
有没有租收？年底有没有分红？,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
有分红就算吧,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
你唔识得讲白话就只能系本地捞,4,"[认同逻辑4：Linguistic-Cultural Recognition]

**解释：**

该文本直接指出“你唔识得讲白话就只能系本地捞”，即“你不会说本地话就只能是本地捞”。“本地捞”在此处指代外来者或非本地人。这句话明确地将**语言能力（能否说本地话，即白话）**作为判断一个人是否为“本地人”的标准，属于文化语言识别性范畴。",{4},set(),missed
咁你识5识讲广州话啊？ 识讲，又无口音咪喺广州人啰,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
我系广州话忠实拥趸，我觉得吾论你住哪里，白云越秀荔湾........土著有分红还是所谓既新广州人，只有识讲广州话既才能算系广州人，如果连广州话都吾识讲，仲点好意思话自己系广州人？应该讲自己系中国人,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
我老公是佛山本地人，有分红，有族谱，祠堂几百年历史，已经是文物，但我儿子户口跟我，在我那边出生，那算是佛山人吗我同学老公也是佛山人，也是有分红，女儿户口在佛山，但全家回去我们那边生活，孩子算佛山人吗？,36,"[认同逻辑3, 认同逻辑6]","{3, 6}",set(),missed
从小土生土长，会说流利白话就算是，别人也分辨不出来的，我的就是很浓的白云某村口音白话,34,[认同逻辑4：Linguistic-Cultural Recognition],"{3, 4}",set(),missed
不算，我也是爷爷那一辈来广州定居，父亲和自己都是土生土长的，但是祖宗坟茔和宗祠都在老家。年年都要预留时间回老家扫墓。然后因为是在大院长大，跟本地人的圈子也融不进去，即使自己讲着一口广州话但是就是觉得差了这么一点可能真的只有祖辈生于广州的才会形成广州人认同。,3,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition, 认同逻辑6：Social Embeddedness]",{3},set(),missed
你说我是不是广州人？我爷东莞人，抗日时期跑到广州来定居，我妈是广州农村，然后我户口跟我妈，我妈户口一直在村里，所以我有村分红，但是在村里属于外姓人,36,"[认同逻辑3：Family Rootedness, 认同逻辑2：Administrative Legitimacy, 认同逻辑6：Social Embeddedness]","{3, 6}",set(),missed
我家旧唐楼系大东门附近，幼儿园时就收咗补楼而已。分红真系无。有族谱，但系基本里面嘎人都5系中国啦,3,"[认同逻辑3, 认同逻辑6]",{3},set(),missed
我都系甘葛情况，我同我老豆都系老西关系广州人但系应该唔系土著,1,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]

**解释:**

*   **认同逻辑3：Family Rootedness (家族历史根基/个体成长史):**  “我同我老豆都系老西关系广州人”表明作者及其父亲在广州有历史渊源，但同时表达了对自身不是“土著”的认知，暗示了家族在广州的历史深度可能不足以被认为是真正的“本地人”。
*   **认同逻辑4：Linguistic-Cultural Recognition (文化语言识别性):** “甘葛情况” 使用了粤语方言，暗示作者具有一定的广州本地文化特征，但也明确表达了“唔系土著”的自我认知，这体现了一种对本地文化认同与“土著”身份之间的区分。",{1},set(),missed
我觉得主要是看你有没有融入当地的文化，那些说有没有村和祖屋我都觉得不一定。我家就是太公那代是从家乡迁到我们现居住城市的，我发现这边很多同一家乡的人都会自发集聚组成一条村，所以我们在这边也可以说有村子，有祠堂，也建有祖屋。我们过年过节都是按原来的家乡习俗，和本地人不一样，称呼本地人会说你们本地人，当地语言也会讲，但同村人交流还是用家乡话。所以我觉得我们没有完全融入当地文化，就不算本地人。,4,"[认同逻辑4: Linguistic-Cultural Recognition, 认同逻辑6: Social Embeddedness]",{4},set(),missed
籍贯广州，广州村民，清明去白云山上拜，几代祖先都在山上，而不是去公共墓园，家庭所有成员粤语完全不带口音,134,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]","{1, 3, 4}",set(),missed
我妈妈是白云区某村有祠堂的，爸爸是潮汕归侨，我广州土生土长我觉得自己只是半个广州人,3,"[认同逻辑3：Family Rootedness, 认同逻辑6：Social Embeddedness]",{3},set(),missed
？？？我广州话有乡音，我都系广州人，去祠堂都系讲乡音,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
虽然我家也好几代在这边，也是讲粤语，但是只说我是广州本地人，但不算广州土著，因为我是番禺的,1,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]",{1},set(),missed
别纠结了基本不是，民国前广州城只有西门口到大东门。我家没有祠堂，清朝在西关做生意后来家族逃出去又回来。广州土著大部分都走国外，留下来万中无一，美加香港南洋比广州更多广州土著。,3,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]",{3},set(),missed
世代居住在广州虽然各种原因移居但坚持保留广州语言文化饮食习惯传统精神内核的社群是不是比现在只讲普通话唔食白切鸡唔听粤语歌的本地人更广州？当然土不土著没啥优越的传统跟不上时代被抛弃也是必然。,4,"[认同逻辑3, 认同逻辑4]",{4},set(),missed
不算吧，我外公开始来广州工作我妈他们在广州长大的，在家也都是说粤语，基本只有清明才会回老家一两天，他们都不会说自己是广州人。,3,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]",{3},set(),missed
广州本地人一般指老四区世居吧（老越秀、老荔湾、老东山、海珠）吧。因为好像我们这种，至少五代都在广州土生土长，有分红有地，最多都系叫广州客家人。,136,"[认同逻辑3: Family Rootedness, 认同逻辑6: Social Embeddedness]","{1, 3, 6}",set(),missed
讲白话？,4,"[认同逻辑类型1, 认同逻辑类型2, ...]

现在，请你根据上面的规则，分析以下文本并输出标注结果。

**文本:**

“说起老北京，那真叫一个味儿。咱这儿胡同儿里，几辈人住着呢，从小看着它一点点变。现在这城里人啊，住个小区，没个邻里情，跟老北京的风骨根本不一样。就说这菜市场吧，老北京人讲究个‘远近贵贱’，得按时节买，这都是祖传的。现在很多人连萝卜是当季的还是不是都分不清，哪还是北京人？”",{4},set(),missed
有分红就算,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
不会说不算,4,"[认同逻辑1, 认同逻辑4]",{4},set(),missed
看年龄，时代不一样，现在00后很多土生土长的广州人也不会粤语,3,"[认同逻辑4：Linguistic-Cultural Recognition]

**解释：**

作者通过对比不同年龄段（00后）的语言能力（粤语）来暗示“本地人”身份的标准正在改变。虽然没有明确说“会粤语才是本地人”，但是这句话隐含了“传统本地人应该会粤语”的认同逻辑，并暗示了年轻一代的本地人可能不再符合这个标准。这符合文化语言识别性的定义，即方言或语言习惯作为判断身份的依据。",{3},set(),missed
真唏嘘，当年我小学中学的班里分别有两个外省转学来的同学，刚来的时候很自然的他们一句粤语都不会，可是小学那个女生后来我中学去外面补习班偶尔遇上了，一口广州话真的完全听不出来她原来三四年级转学来的时候一颗粤语都不会说。另一位初中同班也同理，初二来的时候一丁丁点都不会，可是高三时候他广州话已经是没口音的流利了，看着现在这几个generation我真的挺不解的 另外，我在悉尼这边也认识超级多悉尼土生土长的abc说一口流利广州话你根本就不知道他/她是在澳洲出生长大的，反而广州本地的却变成这样,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
广州出世叫本地人..但系广州某村出世加有分红或有地叫土著.这样比较容易解释,36,"[认同逻辑6：Social Embeddedness, 认同逻辑3：Family Rootedness]

**解释：**

*   **认同逻辑6：Social Embeddedness（社会根基深浅与经济地位象征）** - 文本中“有分红或有地”直接体现了在当地拥有经济资源（分红、土地）与“土著”身份的关联，暗示拥有这些资源的人更被认为是真正的本地人，这属于社会根基和经济地位的象征。
*   **认同逻辑3：Family Rootedness（家族历史根基/个体成长史）** - “广州某村出世”强调的是家族定居的地域和世代，隐含着家族在当地的长期历史联系，这也是“土著”身份的基础。

这段话的核心在于区分“广州出世”和“广州某村出世加有分红或有地”，作者试图用资源和家族历史来进一步界定更深层次的“本地人”身份（土著）。","{3, 6}",set(),missed
那你有没分红或者土地阿？,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
有分红，屋企有栋有红本子的楼,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
有祠堂有分红,36,[认同逻辑6：Social Embeddedness],"{3, 6}",set(),missed
个人觉得是祖辈都是在广州这边的，然后有祠堂的这种才算，你的这种顶多算新广州人新入户广州，我是广州本地，但是我增城这边的,3,[认同逻辑3：Family Rootedness],{3},set(),missed
增城是后来并入广州的，甚至连大家口中广义上的广州人都不算贴主要是会说粤语我觉得他可能更适合说自己是广州本地人,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
是本地人，不是土著，还有些人在那里卜佬卜佬，分红的时候可没见你卜佬,6,[认同逻辑6：Social Embeddedness],{6},set(),missed
因为武汉平时只说汉口、武昌、汉阳三镇，区的话很多，比如汉口包含江汉、江岸、硚口、东西湖、等等等等区，在长江以北、汉水以北的地界都属于汉口。武汉是被长江和汉江分割成了3个部分，你说的那些区是行政区划，3镇才是地理说法，你口中的老武汉人没有说错,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
住光谷的不敢讲话鄙视链底层,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑6：Social Embeddedness]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority:** “住光谷的”与“不敢讲话鄙视链底层”的对比，暗示了光谷在本地人（或特定群体）心中的地位较低，存在一种空间等级认知。这体现了对城市内部空间类别的习惯性认知和评价。作者默认了一种“真正本地人”应该居住在更核心区域的认知。
*   **认同逻辑6：Social Embeddedness:** 隐含了对社会根基的考量。住在光谷可能意味着缺乏本地的社会关系和资源，从而被视为“鄙视链底层”。作者将居住地与社会地位和人脉挂钩，以此来暗示身份的界定。",{1},set(),missed
我经常因为我的青普被当成外码,4,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑4：Linguistic-Cultural Recognition]

**解释：**

文本“我经常因为我的青普被当成外码” 蕴含了对“本地人”身份的界定标准。

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）**：“青普”指的是青浦区，被当成“外码”说明存在一种区域认知，即青浦区在上海整体的社会认知中，被视为“非核心”或“外围”区域。作者表达了自己因为来自该区域而受到的区别对待，隐含地承认了这种区域认知界定了本地人身份的核心与边缘。

*   **认同逻辑4：Linguistic-Cultural Recognition（文化语言识别性）**：“外码”一词在上海本地语境中带有明显的排斥意味，暗示着对非本地口音、文化习惯的识别和区分。作者因为“青普”而被归类为“外码”，隐含地表明了地域性语言和文化是判断本地身份的重要标准。",{4},set(),missed
武汉人心里就是这样的，尤其是住在汉口核心的，认为内环之外皆为村，如果武汉天地那边均房价不是武汉第一，从小住在六渡桥友谊路取水楼江汉路那块的人根深蒂固的想法也觉得黄浦路那边是市郊，因为在他们心里他们民众乐园那圈才是汉口核心，才是城区，市中心。,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]",{1},set(),missed
老武汉的土著莫名优越感，小时候总被瞧不起，搞得自己也觉得乡里人低人一等样的，只要去市内说蔡甸话，就是一种高高在上的眼神和爱买不买别把东西碰脏了的鄙视感。长大后发现，越是穷的老土著越是优越感强。现在武汉市内对我也没多大吸引力了，然后每次去玩也是蔡甸话说到嗨，不在乎别人的眼神。大女儿不会说蔡甸话真是……我没教育好啊然后不在乎别人的看法后，发现在武汉市内的年轻人都挺友好的，也很客气。可能都在成长吧,14,"[认同逻辑4: Linguistic-Cultural Recognition]
[认同逻辑1: Vernacular Spatial Authority]","{1, 4}",set(),missed
评论区的别这样对待黄陂啊，黄陂虽说远，但他现在也好歹是属于武汉的，也就相当于都是一个妈生的，各有各的优势，别瞧不起啊，毕竟地铁七号线以后也是要延长到黄陂的嘛，这样也方便多了，不过我在外面说我是黄陂人，也没见有人瞧不起或者诧异什么的啊,12,"[认同逻辑2：Administrative Legitimacy, 认同逻辑5：Functional Livability]","{1, 2}",set(),missed
我新洲的，基本不认为自己是武汉人，感觉武汉人也不太看得起我们，我平时都是说行政区划上算武汉人,1,[认同逻辑2：Administrative Legitimacy],{1},set(),missed
嗯嗯，谢谢你让我对现在的堤角有了更深的了解……让我想起了老武汉对于汉口区域的定义有句顺口溜“上有古田，下有肉联”（肉联就是现在的堤角）……可能我去堤角总是泛泛而去吧而自己住在古田，当然觉得这里交通便利，繁华方便哟，毕竟这几年宜家和山姆的打造让古田人气更足啦些，希望这两地齐头并进越来越好,15,"[认同逻辑1, 认同逻辑5]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):** 作者提到了“上有古田，下有肉联”的顺口溜，这代表了老武汉人对汉口区域的传统空间认知和划分，这种认知体现了当地人对区域的习惯性认知，以及对不同区域的象征意义的理解。作者通过引用这个顺口溜，默认了这种空间划分的存在，并暗示了“堤角”和“古田”在本地人认知中的不同位置。
*   **认同逻辑5 (Functional Livability):** 作者提到“交通便利，繁华方便”以及“宜家和山姆的打造让古田人气更足”，将这些生活功能便利性和区域品质与对“古田”的积极评价直接关联。作者因“古田”的生活功能便利性而肯定其价值，表明作者认为生活功能便利性是衡量一个区域是否“好”的标准之一，隐含了对“本地”生活空间的期望。","{1, 5}",set(),missed
武汉已经越来越大了，现在黄陂新洲都划进来了,2,[认同逻辑2：Administrative Legitimacy],{2},set(),missed
家里人是武钢的，记得小时候，一些武昌的亲戚一边羡慕我家人的“铁饭碗”一边嘲笑我是乡里伢。,17,"[认同逻辑7：Occupational Typification, 认同逻辑3：Family Rootedness]","{1, 7}",set(),missed
老武汉人觉得很多地方都是乡里，多少年的印象，一下子改不了，我是青山区东北人后代，土生土长的，也被很多汉口人认为偏僻地方的人，我觉得周边的不算正宗武汉人，老观念没办法,13,"[认同逻辑1, 认同逻辑3]","{1, 3}",set(),missed
不是，武汉主城区是口音辨别的。只要不是地道汉口话才说是乡里的。黄陂的发音跟武汉人是不一样,4,[认同逻辑4：Linguistic-Cultural Recognition],{4},set(),missed
  想到xyl说土生土长的水果湖人,3,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]",{3},set(),missed
是老市民的心理落差……祖祖辈辈都是大城市武汉人， 混了几辈人还没到大城市上层，眼看这些祖辈都在乡下耕田的外地人来大武汉跟自己平起平坐，甚至混得比自己还好，失落……唯有排外能强挽一下老市民的尊严,3,"[认同逻辑3, 认同逻辑6, 认同逻辑7]",{3},{6},missed
我土生土长的武汉人，说实话20年前我觉得汉口是武汉最富裕的地方，现在光谷发展的太快了太好了，很多住市区的人跑这边来上班，武汉未来还是看光谷。,3,"[认同逻辑1, 认同逻辑5]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** 作者通过对比“汉口”和“光谷”的发展，表达了对武汉城市空间认知的变化。从“汉口是武汉最富裕的地方”到“武汉未来看光谷”，体现了作者对城市核心区域认知迁移的观察，暗示了城市认同中心的变化。这反映了当地人对城市内部空间类别的认知和划分。
*   **认同逻辑5：Functional Livability（生活功能便利性与环境品质认知）** 作者认为“光谷发展的太快了太好了”，暗示光谷在基础设施、发展机遇等方面更具优势，更宜居。这种对“更好”的区域的认可，与“本地人”认同的区域选择有关。虽然没有直接说“光谷更本地”，但这种对功能性、发展前景的评价隐含地将光谷视为未来武汉更理想的“本地”生活空间。",{3},set(),missed
最早划分行政区的确是这样的。除了最早的中山路开元，其他的都叫做“郊区”，是行政意义上的郊区。,2,[认同逻辑2：Administrative Legitimacy],{2},set(),missed
海沧、集美、同安现在属于厦门地区。但历史上厦门属于它们，它们不属于厦门。历史上的厦门确实只指中山路一带的老市区，因为厦门城在那里。至于翔安…对厦门人来说翔安就是同安的一部分呀,1,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑2：Administrative Legitimacy]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority** -  作者提到了“历史上厦门属于它们，它们不属于厦门”，以及“厦门确实只指中山路一带的老市区”，这反映了当地人对厦门地理范围的传统认知和情感地图，以及对行政区划变迁的认知差异。作者在暗示了对“厦门”这个概念的固有空间认知的坚持，即老市区才是真正的厦门，而非现在的行政范围。
*   **认同逻辑2：Administrative Legitimacy** - 作者明确指出“海沧、集美、同安现在属于厦门地区”，并将其与“历史上”的归属进行对比，关注行政区域划分的变化，这直接涉及了行政归属合法性的讨论。",{1},set(),missed
经济特区一开始只有湖里的一小部分好像，当时厦门岛还分4个区，经济特区扩大到全岛，后来建设海湾型城市，把集美，海沧，同安，翔安，并到厦门市，就把岛内的鼓浪屿区和开元区合并到思明区了。所以并不是有些人说的什么“集美同安为什么就不是厦门”“你们是在优越什么”，而是人家集美就有自己的名字，那么多年人家就是集美人，灌口人，这样的由来。海湾型城市之后就是岛内外6个区了。,1,"[认同逻辑1: Vernacular Spatial Authority, 认同逻辑2: Administrative Legitimacy]",{1},set(),missed
我小时候 只有这个区域我们理解为厦门，其他我们称之为岛外。但随着现在资源拓宽厦门理解的更广了。,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
其实没必要比，厦门本地人只要在厦门有房子很多都想要读完书回厦门工作的，厦门工资总体不高是因为底层人太多了，实际上厦门的国企包括公务员的工资平均都要比福州高很多。去其他地方读书包括香港也呆过几年，包括去世界各地旅游，真心觉得一个集中环境教育交通医疗都在线的城市厦门算是其中一个非常非常好的，尤其是环境，基本上很少看到都市圈环境能做到这样的，人其实也不算多，全国中等吧,567,"[认同逻辑5：Functional Livability, 认同逻辑1：Vernacular Spatial Authority]","{5, 6, 7}",set(),missed
东盟商务区那边大多是新南宁人吧，我和我小学初中同学们在青秀区土生土长从小到大没觉得有啥区别。反而是高中后有部分乡镇来这边买房定居或读书的同学优越感爆棚，不懂他们在牛什么,13,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]

**解释：**

*   **认同逻辑3：Family Rootedness** -  作者提到“土生土长”，表明了对世代在青秀区居住的认同，将其作为区分“新南宁人”和“本地人”的基础。
*   **认同逻辑1：Vernacular Spatial Authority** - 作者通过将“新南宁人”与“青秀区”进行对比，暗示了对青秀区作为本地核心区域的认知，并以此划分本地人与非本地人的界限（即使他们自己不认为有区别）。同时，作者提到了“乡镇”来买房定居或读书的同学表现出优越感，进一步体现了对不同区域身份认同的区分。","{1, 3}",set(),missed
青秀区以前不就是大农村吗小时候在埌西，西乡塘的同学都觉得我家穷，后面一几年到东盟商务区买房，也是几千块一平而已,1,"[认同逻辑1, 认同逻辑6]

**解释：**

*   **认同逻辑1 (Vernacular Spatial Authority):**  作者提到了“青秀区以前不就是大农村吗”，暗示了对青秀区过去区域身份的认知（“农村”），与现在（发达区域）形成对比，这反映了当地人对区域认知的变化和分层，体现了区域划分的社会认知。
*   **认同逻辑6 (Social Embeddedness):**  “到东盟商务区买房” 以及 “几千块一平”  暗示了通过购置房产来改变自身社会地位和区域认同的意图。作者通过买房在“更好的”区域获得社会根基和归属感，房产价格也象征着身份的提升。作者强调了买房的行为，表明其认为拥有当地房产与“本地人”身份认同相关联。",{1},set(),missed
朝阳广场的人流大而且确实鱼龙混杂啊，但是正宗南宁人肯定不会说朝阳不好,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
别搞青秀区全区，我寻思着小时候住星湖路的从来没说过别的地方破，毕竟我们自己的房子也挺破。,1,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]",{1},set(),missed
别说青秀区，江南区某穷小区都有优越感，就亭洪供电局下来一点，某桥底下，我以前的小学伙伴爷爷奶奶家住那边，我周末会去找她玩，然后那边一楼是个瓦房停车场，应该是那对老头老阿奶的，然后某一次我去找她在楼下等她，那老阿奶就很莫名其妙的来一句，我们家是南宁本地人哦，是本地人来的我当时？搞笑死了哈哈哈哈哈哈哈对不起我山旮旯建政路那一代的，小时候只觉得听得不对劲，长大了真是觉得井底之蛙优越感，不看看那个小区有多烂,-,"[认同逻辑1, 认同逻辑3, 认同逻辑6]

**解释:**

*   **认同逻辑1 (Vernacular Spatial Authority):**  作者提到了“亭洪供电局下来一点，某桥底下”和“建政路”这些具体的区域，隐含了对南宁不同区域之间身份和认知差异的划分。老阿奶强调“本地人”也体现了对区域身份的认知和划分。
*   **认同逻辑3 (Family Rootedness):**  作者提到“我以前的小学伙伴爷爷奶奶家住那边”，暗示了家族历史和世代关系对本地身份认同的重要性。
*   **认同逻辑6 (Social Embeddedness):** 老阿奶强调“我们家是南宁本地人哦”，暗含了对自身社会根基的强调，以及对作者来自“山旮旯”建政路的潜在不信任或优越感。虽然没有直接提及房产，但强调“本地人”身份本身也暗示了对当地社区的归属感和某种程度的社会地位。",set(),{3},spurious
本南宁人小时候都是喜欢跟朋友约朝阳玩啊，只是后来长大了，能选择的地方也多了，朝阳又越来越难停车（小车和电车都难），所以才去的少了,5,[认同逻辑1：Vernacular Spatial Authority],{5},set(),missed
早期南宁各类资本大佬聚会碰头也是在朝阳的 那时候南宁不大的 以朝阳为圆心 以前的老万国酒楼就是那些大老板谈生意地方喽,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
不是，我也南宁人，但不是青秀区的，出来10年了那里的人装逼成这样了吗青秀区是什么了不起的地方吗？房价多少啊？,1,[认同逻辑1：Vernacular Spatial Authority],{1},set(),missed
没事啦，反正法国人看东南亚人（对就是她口中的东盟商务区）都像在看自己的殖民地人群不知道在狂什么，真的好笑（哦我土生土长南宁人）,3,"[认同逻辑1, 认同逻辑3]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority (社会习惯性区域认知)** - 作者提及“东南亚人（东盟商务区）”，并将其与“殖民地人群”进行类比，暗示了对该区域（或区域内人群）的一种带有负面色彩的社会认知和身份划分。这反映了作者对不同区域之间身份差异的认知，将“土生土长南宁人”与“东南亚人”区分开来。
*   **认同逻辑3：Family Rootedness (家族历史根基/个体成长史)** - 作者自称“土生土长南宁人”，强调了自己与南宁的长期联系和成长历史，以此来强调自己的“本地人”身份，与她所贬低的“东南亚人”进行对比。",{3},set(),missed
土著对老城区的执念是比较深的毕竟是从小到大生活学习的地方。虽然我五象这套房就在南宁大桥头，一过桥就可以回到青秀，但还是不习惯通勤习惯了5分钟就到，这里要提前20分钟起床，好难啊哈哈哈,15,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]","{1, 5}",set(),missed
青秀区我有两套了，这边这套是我们的单位集资房，我们有股份，可以得分红，而且是按照职称高低才能买房子的大小，所以我爸说买咯。,67,[认同逻辑6：Social Embeddedness],"{6, 7}",set(),missed
我闺蜜前年搬去了五象，每次在五象湖地铁站出口下车出来就感觉瞬间从城市到了荒郊野岭要走一大段路才有点生活气息，给我住我真不习惯,5,[认同逻辑1：Vernacular Spatial Authority],{5},set(),missed
大院长大，搬出大院，买到新的房，许多南宁人的轨迹也差不多是这样，再回到大院住也没曾经的的感觉，不符合现在的邻里关系了。老城区固然好，过去的终将也是过去了,6,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]",{6},set(),missed
爸爸是510203我是500104 土生土长ddk,3,[认同逻辑3：Family Rootedness],{3},set(),missed
我不是原住民我外婆80多了早些年住较场口，我妈小时候也住较场口，我爸住摊子口，因为工作都移居四川，以至于我在重庆工作，买房时他们只觉得解放碑附近才是城区，我爸觉得大坪也算城区。我带他们看照母山房子，刚过了金山大道他们说这是什么荒郊野岭，结果现在照母山是宇宙中心。现在我住七星岗，工作在照母山附近，md,1,"[认同逻辑1, 认同逻辑5]

**解释：**

*   **认同逻辑1：Vernacular Spatial Authority（社会习惯性区域认知）** - 作者的父母认为“解放碑附近才是城区”，以及对“较场口”、“大坪”、“照母山”这些区域的认知和评价，体现了他们基于社会习惯性认知对城市空间类别的划分和评价，从而界定了“本地”区域的范围。这种划分并非行政划分，而是基于他们长期居住带来的情感图谱和认知习惯。
*   **认同逻辑5：Functional Livability（生活功能便利性与环境品质认知）** - 作者父母认为“照母山是荒郊野岭”表明他们认为该区域缺乏他们认可的“城区”应有的生活功能和环境品质（例如便利性、配套等）。虽然没有明确说“荒郊野岭”的人不算本地人，但这种对区域品质的评价与他们对“本地”区域的定义紧密相关，是判断一个区域是否“好”的依据。",{1},set(),missed
500107，土生土长破区，现居两江新区。,3,[认同逻辑3：Family Rootedness],{3},set(),missed
是不是开始有成都口音了,4,"[认同逻辑4：Linguistic-Cultural Recognition]

**理由:**

这句话直接询问对方是否带有成都口音，即通过方言/口音来判断对方是否与成都本地文化相契合，是否是“本地人”。 这是一个典型的文化语言识别性的例子，将“成都口音”作为判断“本地人”身份的标志。  作者隐含着“有成都口音=更像本地人”的逻辑。",{4},set(),missed
那挨得近~都是土生土长的~,3,"[认同逻辑3：Family Rootedness, 认同逻辑4：Linguistic-Cultural Recognition]

**解释：**

*   **“土生土长”** 明确体现了家族历史根基和个体成长史的重要性，作者用此来强调本地身份的世代延续性，符合 **认同逻辑3** 的特征。
*   **“那挨得近”** 暗示了地域上的亲近性，以及由此带来的共同的文化和生活习惯，可能包含对本地语言、文化习惯的共同认知，符合 **认同逻辑4** 的特征。

虽然文本简短，但两个认同逻辑都比较明显。",{3},set(),missed
你那是老辈子的了！或者是直辖前更新的那批！我解放碑五一路土生土长的都是500103 这个没什么要争论的！都是,3,"[认同逻辑1：Vernacular Spatial Authority, 认同逻辑3：Family Rootedness]",{3},set(),missed
渝中区土著，大坪土生土长，现在住渝北,3,"[认同逻辑3：Family Rootedness, 认同逻辑1：Vernacular Spatial Authority]",{3},set(),missed
